描述,图号1(o),产品子分类类型,行程,电极臂端部,加压力,电极臂,变压器,重量,变压器放置方向,法兰P.C.D,托架方向,托架角度,MOTOR厂家,托架个数,齿轮箱型式,托架材料,齿轮箱行程,换枪装置,喉深,有无平衡,喉宽,水路,握杆伸出长度,偏心距离,偏心方向,偏心是否回到中心面,导向方式,静臂偏心,静电极臂端部,动臂偏心,动电极臂端部,支轴到驱动中心距离,静电极臂前部长,静电极臂前部高,动电极臂前部长,动电极臂前部高
上海奥特博格-奇瑞捷豹路虎X540,SRTC-2C3661CL,中小型,100.0,TIP BASE（G 型）,6000.0,,DB6-100R1,100.0,水平,160,右,,,,中空,铝,210,,135.0,,257.0,,,,,,,,,,,,,,,
SRTC-2C4030L,SRTC-2C4030L,中小型,150.0,GUN HEAD（?36）,4000.0,,ITS85,,水平,125,上,,KUKA,,联轴器型,铝,210,,300.0,,471.0,,74.0,,,,,,,,,,,,,
爱孚迪-奇瑞捷豹路虎X540,SRTC-2C3500BL,中小型,160.0,握杆（铝）,4800.0,,DB6-100R1,98.0,水平,125,上,,,,中空,铝,210,,400.0,,551.0,,150.0,,,,,,,,,,,,,
SRTC-2C4031L,SRTC-2C4031L,中小型,179.5,GUN HEAD（?36）,4500.0,,ITS85,,水平,125,上,35.0,KUKA,,联轴器型,SS400,210,,430.0,,455.5,,124.0,,,,,,,,,,,,,
爱孚迪-奇瑞捷豹路虎X540,SRTC-2C3499L,中小型,168.0,握杆（铝）,6000.0,,DB6-100R1,94.0,水平,125,上,,,,中空,铝,210,,260.0,,391.0,,150.0,,,,,,,,,,,,,
爱孚迪-奇瑞捷豹路虎X540,SRTC-2C3501AL,中小型,166.0,握杆（铝）,4500.0,,DB6-100R1,94.0,水平,125,上,45.0,,,中空,铝,210,,320.0,,341.0,,165.0,,,,,,,,,,,,,
比亚迪汽车-西安工厂二期项目(第一批),SRTC-2C5731CL,中小型,159.5,GUN HEAD（?36）,5000.0,型材,DB6-100R1,,上置,125,上,,FANUC,,联轴器型,铝,210,,250.0,,415.0,,74.0,,,,,,,,,,,,,
SRTC-2C4085L,SRTC-2C4085L,中小型,190.0,GUN HEAD（?36）,4200.0,,ITS85,,水平,125,后,,FANUC,,低压,SS400,210,,250.0,,512.5,,74.0,,,,,,,,,,,,,
SRTC-2C4394L,SRTC-2C4394L,中小型,162.5,GUN HEAD（?36）,5000.0,,DB6-100R1,,水平,160,后,,,,中空,铝,210,,175.0,,350.5,,74.0,,,,,,,,,,,,,
爱孚迪-奇瑞捷豹路虎X540,SRTC-2C3485AL,中小型,134.5,握杆（SBA）,4800.0,,DB6-100R1,88.0,水平,160,前,,,,中空,铝,210,,280.0,,340.0,,114.0,,,,,,,,,,,,,
爱孚迪-奇瑞捷豹路虎X540,SRTC-2C3485BL,中小型,134.5,握杆（SBA）,4800.0,,DB6-100R1,88.0,水平,160,后,,,,中空,铝,210,,280.0,,340.0,,114.0,,,,,,,,,,,,,
重庆元谱-重庆大东,SRTC-2C4173L,中小型,170.0,GUN HEAD（?36）,4000.0,,ITS85,97.0,水平,125,右,,FANUC,,低压,铝,210,,300.0,,525.0,,74.0,,,,,,,,,,,,,
安徽瑞祥-柳汽D平台CM3改造项目,SRTC-2C4127L,中小型,118.0,GUN HEAD（?36）,4000.0,,ITS85,105.0,水平,125,上,45.0,FANUC,,低压,铝,210,,175.0,,353.0,,74.0,,,,,,,,,,,,,
伟本智能机电(上海)股份有限公司-卡斯马星乔重庆,SRTC-2C4208L,中小型,316.0,握杆（铝）,5000.0,,ITS85,75.0,水平,125,右,,,,中空,铝,210,,130.0,,,,,,,,,,,,,,,,,
安徽瑞祥-柳汽D平台CM3改造项目,SRTC-2C4126L,中小型,155.0,GUN HEAD（?36）,4000.0,,ITS85,98.0,水平,125,上,,FANUC,,低压,SS400,210,,250.0,,370.0,,74.0,,,,,,,,,,,,,
上海锥墨-福州东荫DK01,SRTC-2C4464L,中小型,120.0,握杆（SBA）,4000.0,,ITS85,98.0,水平,125,右,,FANUC,,低压,,210,,260.0,,325.0,,124.0,,,,,,,,,,,,,
上海锥墨-福州东荫DK01,SRTC-2C4456L,中小型,180.0,握杆（SBA）,3500.0,,ITS85,106.0,水平,125,右,,FANUC,,低压,铝,210,,490.0,,465.0,,250.0,,,,,,,,,,,,,
上海锥墨-福州东荫DK01,SRTC-2C4455L,中小型,154.0,握杆（SBA）,3300.0,,ITS85,98.0,水平,125,后,,FANUC,,低压,铝,210,,300.0,,309.0,,5.0,,,,,,,,,,,,,
SRTC-2C2358AL,SRTC-2C2358AL,大型,,GUN HEAD（?36）,,,DB6-100R1,,水平,200,上,30.0,,,中空,SS400,310,,675.0,,739.5,,74.0,,,,,,,,,,,,,
SRTC-2C2361AL,SRTC-2C2361AL,中小型,139.0,握杆（SBA）,4500.0,,DB6-100R1,,水平,200,右,,,,中空,铝,160,,335.0,,448.0,,100.0,,,,,,,,,,,,,
SRTC-2C4288L,SRTC-2C4288L,中小型,170.0,GUN HEAD（?36）,300.0,,ITS85,,水平,125,上,20.0,YASKAWA,,联轴器型,铝,210,,350.0,,493.0,,124.0,,,,,,,,,,,,,
上海锥墨-福州东荫DK01,SRTC-2C4468L,中小型,124.0,握杆（SBA）,3300.0,,ITS85,98.0,水平,125,右,,FANUC,,低压,铝,210,,270.0,,279.0,,5.0,,,,,,,,,,,,,
SRTC-2C4233L,SRTC-2C4233L,大型,273.5,GUN HEAD（?45）,4000.0,,DB6-100R1,,水平,160,前,,,,中空,SS400,310,,450.0,,750.5,,170.0,,,,,,,,,,,,,
保定精工-长城三部EC02,SRTC-2C6510L,中小型,157.0,握杆（铝）,5000.0,型材,DB6-100R1,86.0,水平,125,上,20.0,YASKAWA,1.0,联轴器型,铝,210,无,350.0,无,365.0,1进1出,134.0,0.0,,,,,,,,,,,,
上海德梅柯-吉利临海,SRTC-2C4318L,大型,290.0,GUN HEAD（?36）,4000.0,,DB6-100R1,120.0,水平,160,后,,,,中空,铝,310,,470.0,,599.0,,114.0,,,,,,,,,,,,,
上海德梅柯-吉利临海,SRTC-2C4322L,中小型,135.0,握杆（SBA）,4500.0,,DB6-100R1,100.0,水平,160,前,45.0,,,中空,,210,,150.0,,337.0,,74.0,,,,,,,,,,,,,
上海德梅柯-吉利临海,SRTC-2C4323L,中小型,140.0,握杆（SBA）,4500.0,,DB6-100R1,114.0,水平,160,前,30.0,,,中空,SS400,210,,195.0,,395.0,,100.0,,,,,,,,,,,,,
上海冠致_江苏赛麟汽车-A18519侧围,SRTC-2C6350L,中小型,134.0,握杆（SBA）,5600.0,,DB6-100R1,97.0,水平,160,上,60.0,KUKA,1.0,联轴器型,铝,210,无,170.0,无,338.0,1进1出,100.0,0.0,,,,,,,,,,,,
SRTC-2C4459L,SRTC-2C4459L,中小型,180.0,GUN HEAD（?36）,4500.0,,DB6-100R1,,水平,125,右,,KUKA,,低压,SS400,210,,200.0,,492.5,,74.0,,,,,,,,,,,,,
上海冠致_江苏赛麟汽车-A18519侧围,SRTC-2C6351L,中小型,77.0,TIP BASE（G 型）,4700.0,型材,DB6-100R1,105.0,水平,160,右,0.0,KUKA,1.0,联轴器型,铝,210,无,120.0,无,417.0,1进1出,240.0,0.0,,,,,,,,,,,,
上海德梅柯-吉利临海,SRTC-2C4317L,中小型,280.0,GUN HEAD（?36）,4000.0,,DB6-100R1,151.0,水平,160,后,15.0,,,中空,SS400,310,,670.0,,849.0,,114.0,,,,导杆,,,,,,,,,
SRTC-2C4436L,SRTC-2C4436L,中小型,186.0,GUN HEAD（?36）,3500.0,,DB6-100R1,,水平,160,前,,ABB,,低压,SS400,210,,175.0,,418.5,,74.0,,,,,,,,,,,,,
上海冠致_江苏赛麟汽车-A18519侧围,SRTC-2C6353,中小型,190.0,握杆（SBA）,5600.0,焊接,DB6-100R1,100.0,水平,125,右,0.0,KUKA,1.0,联轴器型,铝,210,无,190.0,无,400.0,1进1出,100.0,0.0,,,,,,,,,,,,
"嘉逸股份-重庆能正R111,V302",SRTC-2C4519L,中小型,130.0,握杆（SBA）,3000.0,,ITS85,104.0,水平,125,右,,KUKA,,低压,铝,210,,250.0,,340.0,,100.0,,,,,,,,,,,,,
重庆百普C519试制,SRTC-2C4545L,中小型,129.5,GUN HEAD（?36）,6000.0,,ITS85,96.0,水平,125,右,,KUKA,,联轴器型,铝,210,,250.0,,390.0,,74.0,,,,,,,,,,,,,
SRTC-2C4514L,SRTC-2C4514L,中小型,125.0,GUN HEAD（?36）,4500.0,,DB6-100R1,,水平,125,下,,KUKA,,联轴器型,铝,210,,350.0,,416.0,,115.0,,,,,,,,,,,,,
SRTC-2C4488AL,SRTC-2C4488AL,中小型,110.0,握杆（SBA）,4000.0,,DB6-100R1,,水平,160,上,30.0,,,中空,SS400,210,,420.0,,393.0,,74.0,,,,,,,,,,,,,
天津双叶协展-技术改造,SRTC-2C4538L,中小型,110.0,GUN HEAD（?45）,4500.0,,ITS85,94.0,水平,125,右,,YASKAWA,,低压,铝,210,,400.0,,298.0,,200.0,,,,,,,,,,,,,
SRTC-2C4533L,SRTC-2C4533L,中小型,140.0,GUN HEAD（?40）,4500.0,,ITS85,,水平,125,上,,FANUC,,低压,铝,210,,270.0,,350.0,,150.0,,,,,,,,,,,,,
SRTC-2C4532L,SRTC-2C4532L,中小型,140.0,GUN HEAD（?40）,4500.0,,ITS85,,水平,125,上,,FANUC,,低压,铝,210,,280.0,,330.0,,150.0,,,,,,,,,,,,,
SRTC-2C4525L,SRTC-2C4525L,中小型,120.0,GUN HEAD（?40）,4500.0,,ITS85,,水平,125,右,,FANUC,,低压,铝,210,,300.0,,370.0,,150.0,,,,,,,,,,,,,
上海冠致_江苏赛麟汽车-A18519侧围,SRTC-2C6352L,中小型,116.0,TIP BASE（F 型）,4300.0,型材,DB6-100R1,122.0,竖直,160,右,45.0,KUKA,1.0,联轴器型,铝,210,无,210.0,无,480.0,1进1出,356.0,102.5,下,否,滑轨,,,,,,,,,
SRTC-2C3476L,SRTC-2C3476L,中小型,190.0,GUN HEAD（?36）,3500.0,,ITS85,,水平,125,上,,KUKA,,联轴器型,SS400,210,,430.0,,426.0,,124.0,,,,,,,,,,,,,
SRTC-2C4453L,SRTC-2C4453L,中小型,83.5,TIP BASE（F 型）,3500.0,,DB6-100R1,,水平,160,右,,,,中空,铝,210,,,,,,,,,,,,,,,,,,,
SRTC-2C4522L,SRTC-2C4522L,中小型,120.0,GUN HEAD（?36）,4000.0,,DB6-100R1,,水平,160,上,,,,中空,铝,210,,300.0,,323.5,,74.0,,,,,,,,,,,,,
上海库茂-泉州高级技工学校,SRTC-S2C4558L,中小型,126.0,GUN HEAD（?36）,4000.0,,RT752,140.0,水平,125,右,,KUKA,,低压,铝,210,,250.0,,421.0,,74.0,,,,,,,,,,,,,
保定精工-长城三部EC02,SRTC-2C6509L,中小型,190.0,握杆（SBA）,5000.0,焊接,DB6-100R1,100.0,水平,125,上,0.0,YASKAWA,1.0,联轴器型,铝,210,无,300.0,无,500.0,1进1出,120.0,0.0,,,,,,,,,,,,
长城汽车-内外饰,SRTC-2C4651L,中小型,151.0,GUN HEAD（?36）,4410.0,,DB6-100R1,103.0,水平,125,右,,YASKAWA,,低压,铝,210,,400.0,,446.0,,74.0,,,,,,,,,,,,,
SRTC-2C6365L,SRTC-2C6365L,中小型,170.0,,3500.0,,DB6-100R1,,水平,160,上,,KUKA,,联轴器型,铝,210,,270.0,,323.0,,100.0,,,,,,,,,,,,,
SRTC-2C6366L,SRTC-2C6366L,中小型,165.0,握杆（SBA）,3800.0,,DB6-100R1,,水平,125,上,45.0,KUKA,,联轴器型,铝,210,,270.0,,353.0,,130.0,,,,,,,,,,,,,
沈阳新松-上海同舟LAVIDA NF,SRTC-2C4624L,中小型,180.0,GUN HEAD（?36）,3500.0,,DB6-100R1,97.0,水平,125,右,,FANUC,,低压,铝,210,,315.0,,305.0,,74.0,,,,,,,,,,,,,
SRTC-2C1109AL,SRTC-2C1109AL,中小型,155.0,GUN HEAD（?36）,5500.0,,ITS85,,水平,125,上,,YASKAWA,,高压,铝,210,,250.0,,352.5,2进2出,149.0,,,,,,,,,,,,,
SRTC-2C1109BL,SRTC-2C1109BL,中小型,155.0,GUN HEAD（?36）,6000.0,,ITS85,,水平,125,上,,YASKAWA,,高压,铝,210,,250.0,,352.5,2进2出,149.0,,,,,,,,,,,,,
沈阳新松-上海同舟LAVIDA NF,SRTC-2C4625L,中小型,120.0,GUN HEAD（?36）,4000.0,,DB6-100R1,97.0,水平,125,右,,FANUC,,低压,铝,210,,315.0,,305.0,,74.0,,,,,,,,,,,,,
沈阳新松-上海同舟LAVIDA NF,SRTC-2C4657L,中小型,100.0,GUN HEAD（?36）,4000.0,,DB6-100R1,100.0,水平,125,右,,FANUC,,低压,铝,210,,400.0,无,305.0,,74.0,,,,,,,,,,,,,
靖江新程-武汉新程,SRTC-2C6850AL,中小型,,握杆（SBA）,5880.0,,ITS85,,水平,125,右,,,,中空,铝,210,,360.0,,500.0,,74.0,,,,,,,,,,,,,
安徽巨一-奇瑞汽车-M31T,SRTC-2C5052L,中小型,,握杆（铝）,4000.0,,DB6-100R1,103.0,水平,160,右,,KUKA,,联轴器型,铝,210,,252.0,,162.0,,200.0,,,,,,,,,,,,,
上海冠致_江苏赛麟汽车-A18519侧围,SRTC-2C6355,中小型,59.0,TIP BASE（G 型）,4300.0,型材,DB6-100R1,105.0,水平,125,右,0.0,KUKA,1.0,联轴器型,铝,210,无,106.0,无,303.0,1进1出,141.0,0.0,,,,,,,,,,,,
上海冠致_江苏赛麟汽车-A18519侧围,SRTC-2C6358L,中小型,73.0,TIP BASE（G 型）,4300.0,型材,DB6-100R1,90.0,水平,125,上,0.0,KUKA,1.0,联轴器型,铝,210,无,105.0,无,340.0,1进1出,137.0,0.0,,,,,,,,,,,,
上海冠致_江苏赛麟汽车-A18519侧围,SRTC-2C6354L,中小型,150.0,握杆（SBA）,5100.0,焊接,DB6-100R1,102.0,水平,125,上,60.0,KUKA,1.0,联轴器型,SS400,210,无,270.0,无,408.0,1进1出,104.0,0.0,,,,,,,,,,,,
上海冠致_江苏赛麟汽车-A18519侧围,SRTC-2C6356L,中小型,141.0,TIP BASE（G 型）,4000.0,型材,DB6-100R1,95.0,水平,125,后,0.0,KUKA,1.0,联轴器型,SS400,210,无,75.0,无,380.0,1进1出,107.0,0.0,,,,,,,,,,,,
长沙比亚迪主线项目,SRTC-2C6559L,中小型,110.0,握杆（SBA）,4500.0,,DB6-100R1,,水平,125,右,,FANUC,,联轴器型,铝,210,有,250.0,无,400.0,1进1出,160.0,,,,,,,,,,,,,
长安徕斯,SRTC-2C6790L,中小型,119.5,握杆（SBA）,5000.0,,ITS85,128.0,水平,其他,左,,KUKA,1.0,联轴器型,铝,210,,200.0,,347.5,1进1出,134.0,,,,,,,,,,,,,
上海晓奥_吉利临海改造,SRTC-C1943BL,大型,,GUN HEAD（?45）,4500.0,,DB6-100R1,,水平,160,上,,,,中空,铝,,,470.0,,482.5,,,,,,,,,,,,,,,
安徽巨一-车和家-重庆代工厂D01项目改造,SRTC-2C4506BL,大型,240.0,GUN HEAD（?45）,4600.0,,DB6-100R1,,水平,125,右,85.0,,,中空,铝,310,,610.0,,729.0,,224.0,,,,,,,,,,,,,
保定精工-天津长城EC02新增,SRTC-2C6637L,中小型,,GUN HEAD（?36）,4500.0,,ITS85,,水平,125,上,,ABB,,联轴器型,铝,,,350.0,,377.5,,,,,,,,,,,,,,,
上海盟立-开封恒鹏,SRTC-2C6686L,中小型,,GUN HEAD（?36）,4500.0,,ITS85,,水平,125,右,,YASKAWA,,联轴器型,铝,,,380.0,,453.0,,,,,,,,,,,,,,,
安徽巨一-车和家-重庆代工厂D01,SRTC-2C6665L,中小型,,握杆（SBA）,5000.0,,DB6-100R1,,水平,125,前,,多摩川,,中空,SS400,,,335.0,,360.5,,,,,,,,,,,,,,,
安徽巨一-车和家-重庆代工厂D01项目,SRTC-2C6667L,中小型,42.0,TIP BASE（F 型）,4500.0,,DB6-100R1,141.0,水平,125,前,,,,中空,SS400,210,,225.0,,267.0,,220.0,150.0,下,否,滑轨,,,,,,,,,
比亚迪汽车-西安比亚迪,SRTC-C6780L,大型,184.5,GUN HEAD（?36）,5000.0,,BOSCH,,水平,125,上,,,,联轴器型,铝,310,,410.0,,561.5,,124.0,,,,,,,,,,,,,
重庆元创-创隆,SRTC-S2C4965AL,中小型,,握杆（SBA）,4500.0,,RT752,,水平,125,右,,YASKAWA,1.0,低压,铝,210,,,,,,150.0,,,,,,,,,,,,,
长安徕斯,SRTC-2C6766L,中小型,,握杆（铝）,5500.0,,ITS85,130.0,水平,其他,下,,KUKA,,联轴器型,SS400,,,250.0,,362.0,1进1出,104.0,,,,,,,,,,,,,
O/IND_YESHSHREE,SRTC-2C6858L,中小型,,TIP BASE（F 型）,4000.0,,DB6-100R1,,水平,125,右,,FANUC,1.0,联轴器型,铝,210,,300.0,,147.0,1进1出,,,,,,,,,,,,,,
西安比亚迪,SRTC-C6590L,中小型,130.0,TIP BASE（F 型）,4500.0,,BOSCH,,水平,125,右,,,,联轴器型,铝,210,,85.0,,263.0,,172.5,,,,,,,,,,,,,
车和家-重庆代工厂D01,SRTC-S2C6627AL,中小型,112.0,TIP BASE（F 型）,4500.0,,RT552,,水平,125,后,25.0,,,中空,SS400,210,,160.0,,265.0,,194.0,,,,,,,,,,,,,
广州松本-常熟拓比亚,SRTC-2C6138,大型,190.0,握杆（SBA）,6000.0,,ITS85,,水平,其他,上,,YASKAWA,,联轴器型,铝,310,有,220.0,,520.0,,124.0,,,,,,,,,,,,,
广州松本-常熟拓比亚,SRTC-2C6492,大型,190.0,握杆（SBA）,6000.0,,ITS85,,水平,125,右,,YASKAWA,,联轴器型,铝,310,有,350.0,,520.0,,124.0,,,,,,,,,,,,,
广州松本-常熟拓比亚,SRTC-2C6593,大型,190.0,握杆（SBA）,6000.0,,ITS85,,水平,其他,上,,PANASONIC,,联轴器型,铝,310,有,450.0,,520.0,,124.0,,,,,,,,,,,,,
比亚迪汽车工业-深圳比亚迪-ST门线点焊项目-2(安川机器人),SRTC-2C4705L,中小型,,GUN HEAD（?36）,3500.0,,DB6-100R1,,水平,125,上,,YASKAWA,,,铝,210,有,450.0,,510.0,,114.0,,,,,,,,,,,,,
比亚迪汽车工业-深圳比亚迪-ST门线点焊项目-2(安川机器人),SRTC-2C4704L,中小型,,,3500.0,,DB6-100R1,,水平,125,上,,YASKAWA,,,铝,210,有,420.0,,480.0,,114.0,,,,,,,,,,,,,
安徽巨一-安徽江淮N721,SRTC-2C4807AL,中小型,,,4000.0,,ITS85,,水平,160,右,,KUKA,,联轴器型,铝,210,有,474.0,,391.0,,159.0,,,,,,,,,,,,,
安徽巨一-安徽江淮N721,SRTC-2C4807L,中小型,,,4000.0,,ITS85,,水平,125,右,,KUKA,,联轴器型,铝,210,,474.0,,391.0,,159.0,,,,,,,,,,,,,
SRTC-2C5314L,SRTC-2C5314L,大型,202.5,GUN HEAD（?36）,4100.0,,ITS85,,水平,125,后,,KUKA,,联轴器型,SS400,210,,480.0,,636.5,,74.0,,,,,,,,,,,,,
SRTC-2C5240L,SRTC-2C5240L,大型,222.5,GUN HEAD（?36）,5400.0,,ITS85,,水平,125,后,,KUKA,,联轴器型,SS400,310,,580.0,,797.5,,74.0,,,,,,,,,,,,,
SRTC-2C5221L,SRTC-2C5221L,中小型,190.0,GUN HEAD（?36）,4500.0,,ITS85,,水平,125,右,,KUKA,,联轴器型,铝,210,,350.0,,536.0,,74.0,,,,,,,,,,,,,
长春一诺_一汽轿车,SRTC-2C6914L,中小型,,GUN HEAD（?36）,4000.0,,ITS85,92.0,水平,125,下,,YASKAWA,,联轴器型,SS400,210,,200.0,,243.0,2进2出,99.0,,,,,,,,,,,,,
武汉汉孚-东风本田,SRTC-2C6680L,中小型,60.5,TIP BASE（G 型）,2000.0,,,,水平,125,右,,FANUC,,中空,铝,210,,135.0,,132.0,2进2出,,,,,,,,,,,,,,
长沙比亚迪主线项目,SRTC-2C6558L,中小型,142.0,握杆（SBA）,4500.0,,DB6-100R1,,水平,125,下,,FANUC,,联轴器型,铝,210,ATI-QC210,145.0,无,440.0,1进1出,50.0,,,,,,,,,,,,,
长沙比亚迪门线项目,SRTC-2C6519L,中小型,,握杆（SBA）,,,DB6-100R1,,水平,125,上,45.0,FANUC,,联轴器型,铝,210,ATI-QC210,315.0,无,450.0,1进1出,110.0,,,,,,,,,,,,,
长沙比亚迪门线项目,SRTC-2C6520L,中小型,185.0,握杆（SBA）,4500.0,,DB6-100R1,,水平,125,右,,FANUC,,联轴器型,铝,210,ATI-QC210,335.0,无,425.0,1进1出,100.0,,,,,,,,,,,,,
长沙比亚迪-柔性改造项目(主线-)1,SRTC-2C6506L,中小型,,握杆（SBA）,4000.0,,DB6-100R1,,水平,125,右,,FANUC,,高压,SS400,210,有,335.0,无,365.0,1进1出,100.0,,,,,,,,,,,,,
长沙比亚迪-柔性改造项目-2(安川机器人),SRTC-2C5535AL,中小型,124.0,GUN HEAD（?36）,4500.0,型材,DB6-100R1,,水平,125,上,,YASKAWA,,联轴器型,铝,210,有,200.0,无,420.0,1进1出,74.0,,,,,,,,,,,,,
长沙比亚迪-柔型改造项目(主线)-1,SRTC-2C5730CL,中小型,190.0,握杆（SBA）,5000.0,,DB6-100R1,,水平,92,上,30.0,FANUC,,联轴器型,铝,210,ATI-QC210,290.0,无,400.0,1进1出,100.0,,,,,,,,,,,,,
SRTC-2C5016L,SRTC-2C5016L,大型,254.0,GUN HEAD（?40）,4000.0,,DB6-100R1,,水平,125,上,45.0,YASKAWA,,低压,SS400,310,,700.0,,711.5,,124.0,,,,,,,,,,,,,
SRTC-2C5036L,SRTC-2C5036L,中小型,160.0,握杆（铝）,4500.0,,DB6-100R1,,竖直,125,右,,,,中空,铝,210,,350.0,,378.0,,124.0,,,,,,,,,,,,,
SRTC-2C4658L,SRTC-2C4658L,中小型,129.0,握杆（铝）,3600.0,,DB6-100R1,,水平,160,上,,KUKA,,联轴器型,SS400,210,,350.0,,537.5,,150.0,,,,,,,,,,,,,
SRTC-2C4681L,SRTC-2C4681L,中小型,129.0,握杆（铝）,3600.0,,DB6-100R1,,竖直,160,右,20.0,KUKA,,联轴器型,SS400,210,,350.0,,537.5,,150.0,,,,,,,,,,,,,
SRTC-2C4886L,SRTC-2C4886L,中小型,180.0,握杆（铝）,6000.0,,DB6-100R1,,水平,160,右,,ABB,,联轴器型,铝,210,,500.0,,486.5,,100.0,,,,,,,,,,,,,
SRTC-2C4882L,SRTC-2C4882L,中小型,190.0,握杆（铝）,6000.0,,DB6-100R1,,水平,160,右,,ABB,,联轴器型,铝,210,,420.0,,496.5,,100.0,,,,,,,,,,,,,
SRTC-2C4881L,SRTC-2C4881L,中小型,190.0,握杆（铝）,6000.0,,DB6-100R1,,水平,160,右,,ABB,,联轴器型,铝,210,,320.0,,496.5,,100.0,,,,,,,,,,,,,
SRTC-2C4887L,SRTC-2C4887L,中小型,180.0,握杆（铝）,6000.0,,DB6-100R1,,水平,160,右,,ABB,,联轴器型,铝,210,,515.0,,421.0,1进1出,100.0,,,,,,,,,,,,,
SRTC-2C4879L,SRTC-2C4879L,中小型,180.0,握杆（铝）,6000.0,,DB6-100R1,,水平,160,右,,ABB,,联轴器型,铝,210,,385.0,,416.0,1进1出,100.0,,,,,,,,,,,,,
SRTC-2C4822AL,SRTC-2C4822AL,中小型,140.0,握杆（铝）,6000.0,,DB6-100R1,,水平,160,后,,ABB,,联轴器型,铝,210,,310.0,,406.0,1进1出,74.0,,,,,,,,,,,,,
SRTC-2C4822L,SRTC-2C4822L,中小型,140.0,握杆（铝）,6000.0,,DB6-100R1,,水平,160,上,,ABB,,联轴器型,铝,210,,310.0,,406.0,1进1出,74.0,,,,,,,,,,,,,
SRTC-2C4843L,SRTC-2C4843L,中小型,160.0,握杆（铝）,4500.0,,DB6-100R1,,水平,160,上,,ABB,,联轴器型,铝,210,,310.0,,453.5,1进1出,74.0,,,,,,,,,,,,,
SRTC-2C4976L,SRTC-2C4976L,中小型,190.0,握杆（铝）,5000.0,,DB6-100R1,,水平,160,后,,ABB,,联轴器型,铝,210,,200.0,,371.0,1进1出,74.0,,,,,,,,,,,,,
SRTC-2C4977L,SRTC-2C4977L,中小型,140.0,握杆（铝）,4500.0,,DB6-100R1,,水平,160,右,,ABB,,联轴器型,铝,210,,250.0,,378.0,1进1出,100.0,,,,,,,,,,,,,
SRTC-2C4898L,SRTC-2C4898L,中小型,120.0,握杆（铝）,4500.0,,DB6-100R1,,水平,160,右,,ABB,,联轴器型,铝,210,,200.0,,366.0,1进1出,74.0,,,,,,,,,,,,,
宁波泰鸿-宝鸡NL3,SRTC-2C4756AL,中小型,50.0,TIP BASE（F 型）,,,DB6-100R1,,竖直,125,右,,FANUC,,联轴器型,铝,210,,155.0,,330.0,,,100.0,下,,,,,,,,,,,
SRTC-2C4678L,SRTC-2C4678L,中小型,190.0,GUN HEAD（?36）,4000.0,,ITS85,,水平,125,右,,FANUC,,低压,铝,210,,530.0,,425.5,,124.0,,,,,,,,,,,,,
"O/IND_YESHSHREE, Aurangabad",SRTC-2C6822L,中小型,,握杆（铝）,4000.0,,DB6-100R1,,,125,下,,FANUC,,联轴器型,铝,210,无,225.0,无,348.5,,,,,,,,,,,,,,,
重庆重思创-一汽轿车,SRTC-2C6761L,中小型,147.0,握杆（SBA）,3000.0,,ITS85,,水平,125,右,,YASKAWA,,联轴器型,SS400,210,,250.0,无,346.0,,100.0,,,,,,,,,,,,,
长安徕斯,SRTC-2C6788L,中小型,134.0,握杆（SBA）,5000.0,,ITS85,,水平,125,右,,KUKA,,联轴器型,铝,210,,360.0,,432.5,,100.0,,,,,,,,,,,,,
"O/IND_YESHSHREE, Aurangabad",SRTC-2C6821L,,,TIP BASE（F 型）,3500.0,,DB6-100R1,,水平,125,右,,FANUC,,联轴器型,铝,210,,252.0,无,250.5,,,,,,,,,,,,,,,
长安徕斯,SRTC-2C6789L,中小型,136.0,TIP BASE（F 型）,5300.0,,ITS85,1250.0,水平,其他,右,,KUKA,,联轴器型,铝,210,,170.0,无,300.0,,,,,,,,,,,,,,,
长安徕斯,SRTC-2C6767L,中小型,130.0,握杆（SBA）,5000.0,,ITS85,,水平,125,后,,KUKA,,联轴器型,SS400,210,,280.0,无,405.0,,112.0,,,,,,,,,,,,,
重庆元创-创隆,SRTC-S2C4966AL,中小型,,握杆（SBA）,4500.0,,RT752,,水平,125,右,,YASKAWA,,高压,铝,,,230.0,,365.0,,150.0,,,,,,,,,,,,,
长春一诺_一汽红旗HS5地板线,SRTC-2C6889L,中小型,,握杆（SBA）,4500.0,,ITS85,,水平,125,右,,YASKAWA,,低压,铝,210,无,180.0,无,229.5,2进2出,100.0,,,,,,,,,,,,,
SRTC-2C6692L,SRTC-2C6692L,中小型,159.5,握杆（SBA）,3000.0,,DB6-100R1,108.0,水平,160,右,,,,中空,铝,210,,400.0,,552.5,1进1出,74.0,,,,,,,,,,,,,
SRTC-2C6712L,SRTC-2C6712L,中小型,140.0,握杆（铝）,5000.0,,ITS85,103.0,水平,125,上,30.0,,,中空,SS400,160,,550.0,,593.5,,100.0,,,,,,,,,,,,,
SRTC-C6479L,SRTC-C6479L,中小型,190.0,握杆（SBA）,4500.0,,BOSCH,103.0,水平,125,右,,FANUC,,联轴器型,铝,210,,390.0,,468.0,1进1出,120.0,,,,,,,,,,,,,
SRTC-2C1439BL,SRTC-2C1439BL,中小型,160.0,握杆（SBA）,4500.0,,DB6-100R1,120.0,水平,125,右,,YASKAWA,,低压,SS400,210,,300.0,,510.0,,100.0,,,,,,,,,,,,,
