描述,图号1(o),产品子分类类型,行程,电极臂端部,加压力,电极臂,变压器,重量,变压器放置方向,法兰P.C.D,托架方向,托架角度,MOTOR厂家,托架个数,齿轮箱型式,托架材料,齿轮箱行程,换枪装置,喉深,有无平衡,喉宽,水路,握杆伸出长度,偏心距离,偏心方向,偏心是否回到中心面,导向方式,静臂偏心,静电极臂端部,动臂偏心,动电极臂端部,支轴到驱动中心距离,静电极臂前部长,静电极臂前部高,动电极臂前部长,动电极臂前部高
郑州振华ZS32,SDEX-C3808L(500-250-120130),小型,220.0,握杆,4500.0,,DB6,96.0,竖直,125,下,30.0,FANUC,1.0,联轴器型,铝,160,无,500.0,无,250.0,2进2出,,,,,,,握杆?45（铝）,,握杆?45（铝）,200.0,296.0,120.0,296.0,130.0
郑州振华ZS32,SDEX-C3807L(500-300-080220),小型,220.0,握杆,4500.0,,DB6,104.0,竖直,125,右,0.0,FANUC,1.0,联轴器型,铝,160,无,500.0,无,300.0,2进2出,,,,,,,握杆?45（铝）,,握杆?45（铝）,200.0,296.0,80.0,346.0,220.0
东风设备_东风股份-2310项目,SRTX-S2C15835L,中型,170.0,握杆,4500.0,,其他,,水平,125,下,0.0,KUKA,,中空,铝,160,无,550.0,无,170.0,1进1出,,,,,,,握杆?45（铝）,,握杆?45（铝）,310.0,346.0,100.0,346.0,70.0
东风设备_东风股份-2310项目,SDZX-3C30367L,小型,,握杆,4800.0,,DB6,,水平,125,右,,ABB,1.0,中空,铝,110,无,450.0,无,255.0,,,,,,,,握杆?45（铝）,,握杆?45（铝）,328.5,300.0,300.0,65.0,190.0
东风设备_东风股份-2310项目,SDZX-3C30349L,大型,205.0,握杆,4800.0,,DB6,112.0,水平,125,右,0.0,KUKA,1.0,中空,铝,160,无,600.0,无,250.0,1进1出,,,,,,,握杆?45（铝）,,握杆?45（铝）,375.0,350.0,70.0,450.0,180.0
广州瑞松北斗_广汽埃安,SDZX-C3131C,大型,,握杆,,,DB6,,水平,160,上,,KUKA,,中空,铝,110,无,830.0,无,580.0,,,,,,,,握杆?45（铝）,,握杆?45（铝）,425.0,,,,
广州瑞松北斗_广汽埃安,SDZX-C3130B,大型,,握杆,,,DB6,,水平,160,上,,KUKA,,中空,铝,110,无,750.0,无,500.0,,,,,,,,握杆?45（铝）,,握杆?45（铝）,425.0,,,,
广州瑞松北斗-广汽埃安,SDZX-C3129BL,中型,240.0,握杆,4900.0,,DB6,131.0,水平,160,右,0.0,FANUC,1.0,中空,铝,160,有,550.0,无,380.0,2进2出,,,,,,,握杆?45（铝）,,握杆?45（铝）,200.0,340.0,140.0,396.0,240.0
郑州振华,SDEX-C3761L(550-275-80195),小型,245.0,握杆,4500.0,,DB6,132.0,水平,160,下,0.0,FANUC,1.0,联轴器型,铝,160,无,550.0,无,275.0,2进2出,,,,,,,握杆?45（铝）,,握杆?45（铝）,200.0,296.0,80.0,346.0,195.0
郑州振华,SDEX-C3762L(600-330-160170),小型,265.0,握杆,4500.0,,DB6,107.0,水平,125,右,0.0,FANUC,1.0,联轴器型,铝,160,无,600.0,无,330.0,2进2出,,,,,,,握杆?45（铝）,,握杆?45（铝）,200.0,346.0,160.0,346.0,170.0
M42997C广州瑞松北斗_广汽埃安,SDZX-C3746,中型,245.0,握杆,5000.0,,DB6,,水平,160,后,,多摩川,,中空,铝,160,无,780.0,无,420.0,,,,,,,,握杆?45（铝）,,握杆?45（铝）,310.0,596.0,80.0,646.0,340.0
郑州振华,SDEX-C3760L(550-275-80195),小型,245.0,握杆,4500.0,,DB6,107.0,水平,125,右,0.0,FANUC,1.0,联轴器型,铝,160,无,550.0,无,275.0,2进2出,,,,,,,握杆?45（铝）,,握杆?45（铝）,200.0,296.0,80.0,346.0,195.0
郑州振华,SDEX-C3759L(650-435-115320),中型,290.0,握杆,4000.0,,DB6,140.0,水平,125,右,0.0,FANUC,1.0,联轴器型,铝,160,无,650.0,无,435.0,2进2出,,,,,,,握杆?45（铝）,,握杆?45（铝）,200.0,446.0,115.0,496.0,320.0
郑州振华ES34&AP31（北人部分）,SDEX-C3793L(500-255-060195),小型,220.0,握杆,4500.0,,DB6,,水平,125,右,0.0,FANUC,,联轴器型,铝,160,无,500.0,无,255.0,2进2出,,,,,,,握杆?45（铝）,,握杆?45（铝）,200.0,246.0,60.0,296.0,195.0
郑州振华,SDEX-C3758L(600-390-120270),小型,265.0,握杆,4500.0,,DB6,109.0,水平,125,右,0.0,FANUC,1.0,联轴器型,铝,160,无,600.0,无,390.0,2进2出,,,,,,,握杆?45（铝）,,握杆?45（铝）,200.0,346.0,120.0,396.0,270.0
郑州振华ES34&AP31（北人部分）,SDEX-C3793AL(500-255-060195),小型,220.0,握杆,4500.0,,DB6,,水平,125,下,0.0,FANUC,,联轴器型,铝,160,无,500.0,无,255.0,2进2出,,,,,,,握杆?45（铝）,,握杆?45（铝）,200.0,246.0,60.0,296.0,195.0
郑州振华ES34&AP31（北人部分）,SDEX-C3792L(500-255-060195),小型,220.0,握杆,4500.0,,DB6,,水平,125,下,0.0,FANUC,,联轴器型,铝,160,无,500.0,无,255.0,2进2出,,,,,,,握杆?45（铝）,,握杆?45（铝）,200.0,296.0,60.0,296.0,195.0
S-43647C郑州振华,SDEX-C3753L(550-390-120270),小型,245.0,握杆,4500.0,,DB6,,水平,125,右,,FANUC,,联轴器型,铝,160,无,550.0,无,390.0,,,,,,,,握杆?45（铝）,,握杆?45（铝）,200.0,296.0,120.0,296.0,270.0
郑州振华ES34&AP31（北人部分）,SDEX-C3781L(500-300-080220),小型,220.0,握杆,4500.0,,DB6,,水平,125,右,0.0,FANUC,,联轴器型,铝,160,无,500.0,无,300.0,2进2出,,,,,,,握杆?45（铝）,,握杆?45（铝）,200.0,296.0,80.0,346.0,220.0
郑州振华ES34&AP31（北人部分）,SDEX-C3780L(550-290-120170),小型,240.0,握杆,4500.0,,DB6,,水平,125,下,0.0,FANUC,,联轴器型,铝,160,无,550.0,无,290.0,2进2出,,,,,,,握杆?45（铝）,,握杆?45（铝）,200.0,346.0,120.0,346.0,170.0
郑州振华ES34&AP31（北人部分）,SDEX-C3800L(550-340-120220),小型,240.0,握杆,4500.0,,DB6,,水平,125,下,0.0,FANUC,,联轴器型,铝,160,无,550.0,无,340.0,2进2出,,,,,,,握杆?45（铝）,,握杆?45（铝）,200.0,346.0,120.0,346.0,220.0
郑州振华ES34&AP31（北人部分）,SDEX-C3794L(600-430-160270),小型,265.0,握杆,4500.0,,DB6,,水平,125,下,45.0,FANUC,,联轴器型,铝,160,无,600.0,无,430.0,2进2出,,,,,,,握杆?45（铝）,,握杆?45（铝）,200.0,346.0,160.0,396.0,270.0
广州瑞松北斗_广汽埃安,SDZX-SC1249AL,大型,240.0,握杆,5000.0,,DB6,117.0,水平,125,后,,FANUC,1.0,中空,SS400,其他,无,750.0,无,455.0,1进1出,,,,,,,握杆?45（铝）,,握杆?45（铝）,310.0,546.0,210.0,646.0,245.0
广州瑞松北斗_广汽埃安,SDZX-C3747L,大型,,握杆,5000.0,,DB6,148.0,水平,125,下,45.0,ABB,1.0,中空,铝,110,无,700.0,无,473.5,1进1出,,,,,,,握杆?45（铝）,,握杆?45（铝）,310.0,,,,
州瑞松北斗_广汽埃安,SDZX-C0419B,大型,295.0,握杆,5000.0,,DB6,,水平,160,上,0.0,ABB,1.0,中空,铝,110,无,940.0,无,500.0,1进1出,,,,,,,握杆?45（铝）,,握杆?45（铝）,425.0,696.0,200.0,696.0,300.0
M42997广州瑞松北斗_广汽埃安,SDZX-C0405AL,中型,220.0,握杆,5880.0,,DB6,,水平,160,下,,多摩川,,中空,铝,160,无,700.0,无,505.0,,,,,,,,握杆?45（铝）,,握杆?45（铝）,310.0,496.0,270.0,596.0,235.0
东风设备_东风股份-2310项目,SRTX-S2C15900L,中型,210.0,握杆,4500.0,,其他,,水平,125,下,0.0,KUKA,,中空,铝,160,无,660.0,无,370.0,1进1出,,,,,,,握杆?45（铝）,,握杆?45（铝）,310.0,446.0,300.0,396.0,70.0
东风设备_东风股份-2310项目,SRTX-S2C15792L,大型,250.0,握杆,4000.0,,其他,,水平,125,右,0.0,KUKA,,中空,铝,160,无,796.0,无,380.0,1进1出,,,,,,,握杆?45（铝）,,握杆?45（铝）,310.0,596.0,230.0,596.0,150.0
广州瑞松北斗_广汽埃安,SDZX-C0417A,小型,,握杆,,,DB6,,水平,160,下,,YASKAWA,,中空,铝,160,无,510.0,无,390.0,,,,,,,,握杆?45（铝）,,握杆?45（铝）,200.0,346.0,210.0,346.0,180.0
M42997广州瑞松北斗_广汽埃安,SDZX-SC2308AL,中型,235.0,握杆,5000.0,,DB6,98.0,水平,125,右,,FANUC,,中空,铝,160,无,540.0,无,510.0,,,,,,,,握杆?45（铝）,,握杆?45（铝）,200.0,296.0,80.0,436.0,330.0
苏州天伊恒_浙江豪斯特,SDZX-C3616L,小型,220.0,握杆,3500.0,,DB6,,竖直,160,右,,ABB,,中空,铝,110,无,500.0,无,255.0,1进1出,,,,,,,握杆?45（铝）,,握杆?45（铝）,200.0,246.0,65.0,346.0,190.0
43581-广州瑞松北斗_广汽埃安-长沙三厂,SDZX-C3742L,小型,265.0,握杆,4500.0,型材,DB6,116.0,水平,160,右,45.0,多摩川,1.0,中空,铝,110,无,600.0,无,560.0,1进1出,,,,,,,握杆?45（铝）,,握杆?45（铝）,200.0,526.0,380.0,446.0,180.0
M42581C广州明珞_吉利长兴,SDZX-C3228A,大型,270.0,握杆,4500.0,,DB6,,水平,125-160,下,,KUKA,,中空,铝,160,有,860.0,无,468.0,,,,,,,,握杆?45（铝）,,握杆?45（铝）,425.0,646.0,350.0,753.0,97.5
广州明珞_吉利长兴,SDZX-C3235B,大型,275.0,握杆,4500.0,,DB6,171.0,水平,125-160,上,0.0,ABB,1.0,中空,铝,110,无,870.0,无,640.0,1进1出,,,,,,,握杆?45（铝）,,握杆?45（铝）,425.0,796.0,390.0,646.0,250.0
广州明珞_吉利长兴,SDZX-AC3649,小型,215.0,握杆,4500.0,,DB6,,水平,160,上,,ABB,,中空,铝,110,无,500.0,无,430.0,1进1出,,,,,,,握杆?45（铝）,,握杆?45（铝）,200.0,346.0,175.0,346.0,255.0
广州明珞_吉利长兴,SDZX-AC3210C,中型,218.0,握杆,4500.0,,DB6,,水平,125-160,下,,ABB,,中空,铝,110,有,700.0,无,380.0,1进1出,,,,,,,握杆?45（铝）,,握杆?45（铝）,310.0,496.0,150.0,496.0,230.0
广州明珞_吉利长兴,SDZX-AC3648L,小型,200.0,握杆,4500.0,,DB6,,水平,125-160,右,,ABB,,中空,铝,110,有,450.0,无,435.0,1进1出,,,,,,,握杆?45（铝）,,握杆?45（铝）,200.0,246.0,105.0,376.0,330.0
S-42503C广州明珞_吉利长兴,SDZX-AC3684L,小型,,握杆,4800.0,,DB6,,水平,160,下,6.0,KUKA,,中空,铝,160,无,450.0,无,318.0,,,,,,,,握杆?45（铝）,,握杆?45（铝）,200.0,346.0,155.0,346.0,163.0
安徽巨一_吉利长兴,SDZX-AC3659L,小型,240.0,握杆,4500.0,,DB6,,水平,125-160,下,,ABB,,中空,铝,110,无,550.0,无,425.0,1进1出,,,,,,,握杆?45（铝）,,握杆?45（铝）,200.0,346.0,105.0,396.0,320.0
郑州振华,SDEX-C3729L(550-355-160195),小型,240.0,握杆,4500.0,,DB6,,竖直,125,右,,FANUC,,中空,铝,110,无,550.0,无,355.0,1进1出,,,,,,,握杆?45（铝）,,握杆?45（铝）,200.0,296.0,160.0,296.0,195.0
郑州振华,SDEX-C3728L(550-355-160195),小型,240.0,握杆,4500.0,,DB6,,竖直,125,右,,FANUC,,中空,铝,110,无,550.0,无,355.0,1进1出,,,,,,,握杆?45（铝）,,握杆?45（铝）,200.0,296.0,160.0,296.0,195.0
安徽巨一_吉利长兴,SDZX-AC3662,中型,200.0,握杆,4500.0,,DB6,,水平,160,上,,ABB,,中空,铝,110,无,650.0,无,460.0,1进1出,,,,,,,握杆?45（铝）,,握杆?45（铝）,310.0,496.0,200.0,496.0,260.0
郑州振华_上奥科技,SDEX-C1328CL(500-275-080195),小型,220.0,握杆,4500.0,,DB6,,竖直,其他,下,,FANUC,,中空,铝,110,无,500.0,无,275.0,2进2出,,,,,,,握杆?45（铝）,,握杆?45（铝）,200.0,246.0,80.0,296.0,195.0
郑州振华_上奥科技,SDEX-C1328BL(500-275-080195),小型,220.0,握杆,4500.0,,DB6,,竖直,125,右,,FANUC,,中空,铝,110,无,500.0,无,275.0,1进1出,,,,,,,握杆?45（铝）,,握杆?45（铝）,200.0,246.0,80.0,296.0,195.0
S-42503C广州明珞_吉利长兴,SDZX-AC3646L,小型,155.0,握杆,5500.0,,DB6,100.0,水平,125,下,30.0,ABB,,中空,铝,160,无,370.0,无,310.0,,,,,,,,握杆?45（铝）,,握杆?45（铝）,200.0,246.0,155.0,246.0,155.0
郑州振华_上奥科技,SDEX-C1328AL(500-275-080195),小型,220.0,握杆,4500.0,,DB6,,竖直,160,右,,FANUC,,中空,SS400,110,无,500.0,无,275.0,1进1出,,,,,,,握杆?45（铝）,,握杆?45（铝）,200.0,246.0,80.0,296.0,195.0
郑州振华_上奥科技,SDEX-C3709L(500-300-080220),小型,225.0,握杆,4500.0,,DB6,,水平,125,上,,FANUC,,中空,铝,110,无,500.0,无,300.0,1进1出,,,,,,,握杆?45（铝）,,握杆?45（铝）,200.0,246.0,80.0,296.0,220.0
郑州振华_上奥科技,SDEX-C3708L(500-275-080195),小型,225.0,握杆,4500.0,,DB6,,竖直,125,右,,FANUC,,中空,铝,110,无,500.0,无,275.0,1进1出,,,,,,,握杆?45（铝）,,握杆?45（铝）,200.0,246.0,80.0,296.0,195.0
郑州振华,SDEX-C3604L(550-330-160170),小型,245.0,握杆,4500.0,,DB6,,水平,125,下,,FANUC,,中空,铝,110,无,550.0,无,330.0,1进1出,,,,,,,握杆?45（铝）,,握杆?45（铝）,200.0,346.0,160.0,346.0,170.0
郑州振华,SDEX-C3603L(600-470-150320),中型,185.0,握杆,4500.0,,DB6,,水平,125,下,,ABB,,中空,铝,110,无,600.0,无,470.0,1进1出,,,,,,,握杆?45（铝）,,握杆?45（铝）,310.0,446.0,150.0,496.0,320.0
郑州振华,SDEX-C3602L(500-290-120170),小型,220.0,握杆,4500.0,,DB6,,竖直,125,右,,FANUC,,联轴器型,铝,110,无,500.0,无,290.0,1进1出,,,,,,,握杆?45（铝）,,握杆?45（铝）,200.0,246.0,120.0,296.0,170.0
苏州天伊恒-安徽豪斯特,SDZX-C3613L,小型,200.0,握杆,3500.0,,DB6,,竖直,160,右,,ABB,,中空,铝,110,无,450.0,无,255.0,1进1出,,,,,,,握杆?45（铝）,,握杆?45（铝）,200.0,246.0,65.0,296.0,190.0
苏州天伊恒-安徽豪斯特,SDZX-C3612L,小型,220.0,握杆,4000.0,,DB6,,竖直,160,右,,ABB,,中空,铝,110,无,500.0,无,255.0,1进1出,,,,,,,握杆?45（铝）,,握杆?45（铝）,200.0,246.0,65.0,296.0,190.0
安徽巨一_吉利长兴,SDZX-AC3683L,大型,250.0,握杆,4500.0,,DB6,159.0,水平,125-160,前,0.0,多摩川,1.0,中空,铝,160,无,800.0,无,450.0,1进1出,,,,,,,握杆?45（铝）,,握杆?45（铝）,425.0,646.0,250.0,646.0,200.0
安徽巨一_吉利长兴,SDZX-AC3665,小型,220.0,握杆,4500.0,,DB6,155.0,水平,125-160,右,35.0,多摩川,1.0,中空,铝,160,无,500.0,无,630.0,1进1出,,,,,,,握杆?45（铝）,,握杆?45（铝）,200.0,446.0,510.0,296.0,120.0
安徽巨一_吉利长兴,SDZX-AC3664,大型,190.0,握杆,4500.0,,DB6,120.0,水平,125-160,下,0.0,ABB,1.0,中空,铝,160,无,600.0,无,375.0,1进1出,,,,,,,握杆?45（铝）,,握杆?45（铝）,310.0,446.0,200.0,446.0,175.0
广州明珞_吉利长兴,SDZX-C3235A,大型,240.0,握杆,4500.0,,DB6,165.0,水平,125-160,上,0.0,多摩川,1.0,中空,铝,160,无,770.0,无,590.0,1进1出,,,,,,,握杆?45（铝）,,握杆?45（铝）,425.0,696.0,390.0,566.0,200.0
S-42288C广州瑞松北斗-长安马自达,SRTX-2C15426L,大型,175.0,握杆,5000.0,,其他,,水平,125,上,30.0,FANUC,,中空,铝,160,无,570.0,无,290.0,,,,,,,,握杆?45（铝）,,握杆?45（铝）,310.0,396.0,140.0,396.0,150.0
郑州振华-EP39二期(北人部分),SDEX-C3715L(500-250-120130),小型,,握杆,,,DB6,,水平,125,右,,FANUC,,联轴器型,铝,160,无,500.0,无,250.0,,,,,,,,握杆?45（铝）,,握杆?45（铝）,200.0,246.0,120.0,296.0,130.0
郑州振华-EP39二期（北人部分),SDEX-C3736L(500-250-120130),小型,220.0,握杆,4500.0,,DB6,,竖直,125,下,45.0,FANUC,,联轴器型,铝,110,无,500.0,无,250.0,2进2出,,,,,,,握杆?45（铝）,,握杆?45（铝）,200.0,246.0,120.0,296.0,130.0
郑州振华-EP39二期(北人部分),SDEX-C3723L(500-250-120130),小型,220.0,握杆,4500.0,型材,DB6,103.0,竖直,125,右,,FANUC,,联轴器型,铝,160,无,500.0,无,250.0,2进2出,,,,,,,握杆?45（铝）,,握杆?45（铝）,200.0,246.0,120.0,296.0,130.0
郑州振华-EP39二期(北人部分),SDEX-C3724L(500-250-120130),小型,225.0,握杆,,,DB6,,竖直,125,下,,FANUC,,联轴器型,铝,160,无,500.0,无,250.0,,,,,,,,握杆?45（铝）,,握杆?45（铝）,,246.0,120.0,296.0,130.0
郑州振华-EP39二期（上奥科技）,SDEX-C3711L(500-250-080170),小型,220.0,握杆,4500.0,,DB6,,水平,160,上,10.0,FANUC,2.0,联轴器型,铝,160,无,500.0,无,250.0,2进2出,,,,,,,握杆?45（铝）,,握杆?45（铝）,200.0,246.0,80.0,296.0,170.0
郑州振华-EP39二期（上奥科技）,SDEX-C3704L(500-340-120220),小型,220.0,握杆,4500.0,,DB6,,竖直,160,右,10.0,FANUC,2.0,联轴器型,铝,160,无,500.0,无,340.0,2进2出,,,,,,,握杆?45（铝）,,握杆?45（铝）,200.0,246.0,120.0,296.0,220.0
郑州振华-EP39二期（北人部分,SDEX-C3721L(500-250-120130),小型,225.0,握杆,4500.0,,DB6,103.0,竖直,125,右,0.0,FANUC,1.0,联轴器型,铝,160,无,500.0,无,250.0,2进2出,,,,,,,握杆?45（铝）,,握杆?45（铝）,200.0,246.0,120.0,296.0,130.0
郑州振华-EP39二期（北人部分,SDEX-C3722L(500-250-120130),小型,220.0,握杆,4500.0,,DB6,103.0,竖直,125,右,0.0,ABB,1.0,联轴器型,铝,160,无,500.0,无,250.0,2进2出,,,,,,,握杆?45（铝）,,握杆?45（铝）,200.0,246.0,120.0,296.0,130.0
S-43141C郑州振华,SDEX-C3734L(550-330-160170),中型,230.0,握杆,4500.0,,DB6,,竖直,125,右,,FANUC,,联轴器型,铝,160,有,550.0,无,330.0,,,,,,,,握杆?45（铝）,,握杆?45（铝）,200.0,346.0,160.0,296.0,170.0
郑州振华-EP39二期(北人部分),SDEX-C3714L(500-290-120170),小型,,握杆,,,DB6,,竖直,125,右,,FANUC,,联轴器型,铝,160,无,500.0,无,290.0,,,,,,,,握杆?45（铝）,,握杆?45（铝）,200.0,246.0,120.0,296.0,170.0
郑州振华-EP39二期（上奥科技）,SDEX-C3702L(500-250-080170),小型,220.0,握杆,4500.0,,DB6,,竖直,160,右,0.0,FANUC,2.0,联轴器型,铝,160,无,500.0,无,250.0,2进2出,,,,,,,握杆?45（铝）,,握杆?45（铝）,200.0,246.0,80.0,296.0,170.0
郑州振华-EP39二期（上奥科技）,SDEX-C3730L(500-340-120220),小型,220.0,握杆,4500.0,,DB6,,竖直,125,右,0.0,FANUC,,联轴器型,铝,160,无,500.0,无,340.0,2进2出,,,,,,,握杆?45（铝）,,握杆?45（铝）,200.0,246.0,120.0,296.0,220.0
郑州振华-EP39二期(北人部分),SDEX-C3713L(500-250-120130),小型,,握杆,,,DB6,,竖直,125,右,,FANUC,,联轴器型,铝,160,无,500.0,无,250.0,,,,,,,,握杆?45（铝）,,握杆?45（铝）,200.0,246.0,120.0,296.0,130.0
郑州振华-EP39二期（北人部分）,SDEX-C3716L(850-470-150320),大型,265.0,握杆,4500.0,,DB6,118.0,水平,125,下,0.0,FANUC,1.0,联轴器型,铝,160,无,850.0,无,470.0,2进2出,,,,,,,握杆?45（铝）,,握杆?45（铝）,310.0,596.0,150.0,596.0,320.0
郑州振华-EP39二期（北人部分,SDEX-C3718L(550-390-120270),小型,250.0,握杆,4500.0,,DB6,108.0,竖直,125,右,0.0,FANUC,1.0,联轴器型,铝,160,无,550.0,无,390.0,2进2出,,,,,,,握杆?45（铝）,,握杆?45（铝）,200.0,396.0,120.0,346.0,270.0
S-43027C郑州振华-EP39二期(上奥科技),SDEX-C3693AL(700-500-150350),中型,220.0,握杆,4500.0,,DB6,118.0,水平,125,下,,FANUC,,联轴器型,铝,160,无,700.0,无,500.0,,,,,,,,握杆?45（铝）,,握杆?45（铝）,310.0,446.0,150.0,546.0,350.0
S-43027C郑州振华-EP39二期(上奥科技),SDEX-C3693L(700-500-150350),中型,220.0,握杆,4500.0,,DB6,118.0,水平,125,右,,FANUC,,联轴器型,铝,160,无,700.0,无,500.0,,,,,,,,握杆?45（铝）,,握杆?45（铝）,310.0,446.0,150.0,546.0,350.0
郑州振华-EP39二期（上奥科技）,SDEX-C3700L(500-210-080130),小型,,握杆,,,DB6,,竖直,160,右,10.0,FANUC,2.0,联轴器型,铝,160,有,500.0,无,210.0,,,,,,,,握杆?45（铝）,,握杆?45（铝）,200.0,246.0,80.0,296.0,130.0
S-43027C郑州振华-EP39二期(上奥科技),SDEX-C3692L(750-465-115350),中型,230.0,握杆,4500.0,,DB6,121.0,水平,125,右,,FANUC,,联轴器型,铝,160,无,750.0,无,465.0,,,,,,,,握杆?45（铝）,,握杆?45（铝）,310.0,496.0,115.0,596.0,350.0
S-42994C山东迈赫_吉利梅山,SDZX-C3710L,Y,107.0,握杆,5500.0,,DB6,,水平,160,右,15.0,ABB,,中空,SS400,160,无,446.0,无,328.0,,,,,,,,握杆?45（铝）,,握杆?45（铝）,270.0,316.0,170.0,316.0,518.0
郑州振华-EP39二期（上奥科技）,SDEX-C3699L(500-250-080170),小型,,握杆,,,DB6,,竖直,125,右,15.0,FANUC,,联轴器型,铝,160,无,500.0,无,250.0,,,,,,,,握杆?45（铝）,,握杆?45（铝）,200.0,246.0,80.0,296.0,170.0
郑州振华-EP39二期（上奥科技）,SDEX-C3697L(530-230-060170),小型,235.0,握杆,4500.0,,DB6,103.0,水平,125,右,0.0,FANUC,1.0,联轴器型,铝,160,无,530.0,无,230.0,1进1出,,,,,,,握杆?45（铝）,,握杆?45（铝）,200.0,246.0,60.0,296.0,170.0
郑州振华-EP39二期（上奥科技）,SDEX-C3701L(500-250-120130),小型,220.0,握杆,4500.0,,DB6,,竖直,125,下,0.0,FANUC,,联轴器型,铝,160,无,500.0,无,250.0,2进2出,,,,,,,握杆?45（铝）,,握杆?45（铝）,200.0,246.0,120.0,296.0,130.0
郑州振华-EP39二期（上奥科技）,SDEX-C2989AL(500-210-080130),小型,220.0,握杆,4500.0,,DB6,103.0,竖直,125,右,0.0,FANUC,1.0,联轴器型,铝,160,无,500.0,无,210.0,1进1出,,,,,,,握杆?45（铝）,,握杆?45（铝）,200.0,246.0,80.0,296.0,130.0
S-43027C郑州振华-EP39二期(上奥科技),SDEX-C3695L(500-250-080170),小型,225.0,握杆,4500.0,,DB6,106.0,水平,125,右,,FANUC,,联轴器型,铝,160,无,500.0,无,250.0,,,,,,,,握杆?45（铝）,,握杆?45（铝）,200.0,246.0,80.0,246.0,170.0
郑州振华-EP39二期（上奥科技）,SDEX-C3703L(500-275-080195),小型,220.0,握杆,4500.0,,DB6,,水平,125,上,0.0,FANUC,,联轴器型,铝,160,无,500.0,无,275.0,2进2出,,,,,,,握杆?45（铝）,,握杆?45（铝）,200.0,296.0,80.0,346.0,195.0
郑州振华-EP39二期（上奥科技）,SDEX-C3698AL(500-350-080270),小型,220.0,握杆,4500.0,,DB6,105.0,水平,125,右,0.0,KUKA,1.0,联轴器型,铝,160,无,500.0,无,350.0,1进1出,,,,,,,握杆?45（铝）,,握杆?45（铝）,200.0,246.0,80.0,396.0,270.0
郑州振华-EP39二期（上奥科技）,SDEX-C3698L(500-350-080270),小型,220.0,握杆,4500.0,,DB6,105.0,竖直,125,右,0.0,ABB,1.0,联轴器型,铝,160,无,500.0,无,350.0,1进1出,,,,,,,握杆?45（铝）,,握杆?45（铝）,200.0,246.0,80.0,396.0,270.0
郑州振华-EP39二期（上奥科技）,SDEX-C3696L(500-300-080220),小型,220.0,握杆,4500.0,,DB6,104.0,竖直,125,右,0.0,FANUC,1.0,联轴器型,铝,160,无,500.0,无,300.0,2进2出,,,,,,,握杆?45（铝）,,握杆?45（铝）,200.0,246.0,80.0,396.0,220.0
重庆斯睿_台州润达,SDZX-C0254E,大型,200.0,握杆,3700.0,,DB6,98.0,水平,160,右,0.0,ABB,1.0,中空,铝,160,无,450.0,无,280.0,1进1出,,,,,,,握杆?45（铝）,,握杆?45（铝）,200.0,246.0,70.0,296.0,210.0
重庆斯睿_台州润达,SDZX-C1180AL,小型,195.0,握杆,4000.0,,DB6,100.0,水平,160,右,0.0,ABB,1.0,中空,铝,160,无,450.0,无,275.0,1进1出,,,,,,,握杆?45（铝）,,握杆?45（铝）,200.0,246.0,55.0,296.0,220.0
重庆山朕-杭州卡斯马星乔,SRTX-C15605L,大型,,握杆,,,其他,,水平,125,下,,FANUC,,联轴器型,铝,110,无,610.0,无,380.0,,,,,,,,握杆?45（铝）,,握杆?45（铝）,310.0,396.0,170.0,396.0,210.0
M42782桑尼泰克,SDZX-C3568AL,中型,287.0,握杆,4500.0,,DB6,112.0,水平,125,下,30.0,ABB,,中空,铝,160,无,900.0,无,390.0,,,,,,,,握杆?45（铝）,,握杆?45（铝）,310.0,646.0,135.0,696.0,225.0
郑州振华,SDEX-C3586L(500-190-095095),Y,,握杆,,,DB6,,水平,125,上,10.0,FANUC,,联轴器型,铝,160,无,500.0,无,190.0,,,,,,,,握杆?45（铝）,,握杆?45（铝）,270.0,246.0,95.0,246.0,95.0
S-42258C郑州振华-ZS32(上奥科技),SDEX-C3592L(500-300-080220),小型,220.0,握杆,4500.0,,DB6,,水平,125,右,,FANUC,,联轴器型,铝,160,无,500.0,无,300.0,,,,,,,,握杆?45（铝）,,握杆?45（铝）,200.0,246.0,80.0,296.0,220.0
郑州振华,SDEX-C3585L(500-300-080220),小型,,握杆,,,DB6,,竖直,125,右,,FANUC,,联轴器型,铝,160,无,500.0,无,300.0,,,,,,,,握杆?45（铝）,,握杆?45（铝）,200.0,246.0,80.0,296.0,220.0
S-42258C郑州振华-ZS32(上奥科技),SDEX-C3636L(500-300-080220),小型,215.0,握杆,4500.0,,DB6,94.0,水平,125,下,,FANUC,,联轴器型,铝,160,无,500.0,无,300.0,,,,,,,,握杆?45（铝）,,握杆?45（铝）,200.0,246.0,80.0,296.0,220.0
郑州振华-ZS32（江苏北人）,SDEX-C3608L(850-590-240350),大型,265.0,握杆,4500.0,,DB6,,水平,160,右,0.0,FANUC,,联轴器型,铝,160,无,850.0,无,590.0,2进2出,,,,,,,握杆?45（铝）,,握杆?45（铝）,310.0,596.0,240.0,596.0,350.0
郑州振华,SDEX-C3590L(500-340-120220),小型,,握杆,,,DB6,,竖直,125,右,,FANUC,,联轴器型,铝,160,无,500.0,无,340.0,,,,,,,,握杆?45（铝）,,握杆?45（铝）,200.0,246.0,120.0,296.0,220.0
